goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
BenchmarkFieldSet/deserialize-500-10                 	    2148	    546142 ns/op	 1293056 B/op	   13733 allocs/op
BenchmarkFieldSet/deserialize-500-10                 	    2227	    540751 ns/op	 1288431 B/op	   13716 allocs/op
BenchmarkFieldSet/union-500-10                       	   12006	    100391 ns/op	  120042 B/op	    1468 allocs/op
BenchmarkFieldSet/union-500-10                       	   10000	    102494 ns/op	  120009 B/op	    1467 allocs/op
BenchmarkFieldSet/intersection-500-10                	   24160	     48682 ns/op	   23866 B/op	     739 allocs/op
BenchmarkFieldSet/intersection-500-10                	   24454	     48735 ns/op	   23889 B/op	     740 allocs/op
BenchmarkFieldSet/difference-500-10                  	   14779	     80510 ns/op	   71800 B/op	    1163 allocs/op
BenchmarkFieldSet/difference-500-10                  	   14853	     80297 ns/op	   71786 B/op	    1163 allocs/op
BenchmarkFieldSet/recursive-difference-500-10        	   14055	     86330 ns/op	   73107 B/op	    1184 allocs/op
BenchmarkFieldSet/recursive-difference-500-10        	   13914	     85299 ns/op	   73115 B/op	    1186 allocs/op
BenchmarkFieldSet/leaves-500-10                      	   10000	    123463 ns/op	  138949 B/op	    3228 allocs/op
BenchmarkFieldSet/leaves-500-10                      	   10000	    122998 ns/op	  138936 B/op	    3228 allocs/op
BenchmarkFieldSet/insert-1000-10                     	    2088	    588797 ns/op	  691911 B/op	    8977 allocs/op
BenchmarkFieldSet/insert-1000-10                     	    2152	    581314 ns/op	  691888 B/op	    8977 allocs/op
BenchmarkFieldSet/has-1000-10                        	 1643222	       748.7 ns/op	     377 B/op	       3 allocs/op
BenchmarkFieldSet/has-1000-10                        	 1635386	       704.5 ns/op	     377 B/op	       3 allocs/op
BenchmarkFieldSet/serialize-1000-10                  	    3475	    347561 ns/op	  159487 B/op	     392 allocs/op
BenchmarkFieldSet/serialize-1000-10                  	    3409	    350997 ns/op	  160157 B/op	     392 allocs/op
BenchmarkFieldSet/deserialize-1000-10                	     976	   1179492 ns/op	 2789308 B/op	   29845 allocs/op
BenchmarkFieldSet/deserialize-1000-10                	    1029	   1199150 ns/op	 2790890 B/op	   29833 allocs/op
BenchmarkFieldSet/union-1000-10                      	    6217	    199074 ns/op	  235981 B/op	    2856 allocs/op
BenchmarkFieldSet/union-1000-10                      	    5997	    195874 ns/op	  235696 B/op	    2846 allocs/op
BenchmarkFieldSet/intersection-1000-10               	   12198	     97252 ns/op	   43149 B/op	    1328 allocs/op
BenchmarkFieldSet/intersection-1000-10               	   12430	     97290 ns/op	   43293 B/op	    1332 allocs/op
BenchmarkFieldSet/difference-1000-10                 	    6826	    165129 ns/op	  150060 B/op	    2242 allocs/op
BenchmarkFieldSet/difference-1000-10                 	    6848	    166002 ns/op	  149945 B/op	    2239 allocs/op
BenchmarkFieldSet/recursive-difference-1000-10       	    6427	    177705 ns/op	  152988 B/op	    2285 allocs/op
BenchmarkFieldSet/recursive-difference-1000-10       	    6483	    179133 ns/op	  152990 B/op	    2287 allocs/op
BenchmarkFieldSet/leaves-1000-10                     	    4266	    275940 ns/op	  307704 B/op	    7226 allocs/op
BenchmarkFieldSet/leaves-1000-10                     	    4286	    274485 ns/op	  307585 B/op	    7223 allocs/op
PASS
