goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
BenchmarkFieldSet/deserialize-500-10                 	    2187	    522399 ns/op	 1257117 B/op	   13246 allocs/op
BenchmarkFieldSet/deserialize-500-10                 	    2224	    525684 ns/op	 1257528 B/op	   13240 allocs/op
BenchmarkFieldSet/union-500-10                       	   10000	    100032 ns/op	  119977 B/op	    1468 allocs/op
BenchmarkFieldSet/union-500-10                       	   12120	     98420 ns/op	  119983 B/op	    1466 allocs/op
BenchmarkFieldSet/intersection-500-10                	   24366	     48945 ns/op	   23953 B/op	     741 allocs/op
BenchmarkFieldSet/intersection-500-10                	   23894	     49151 ns/op	   23985 B/op	     742 allocs/op
BenchmarkFieldSet/difference-500-10                  	   15031	     79292 ns/op	   71801 B/op	    1162 allocs/op
BenchmarkFieldSet/difference-500-10                  	   15076	     79534 ns/op	   71805 B/op	    1162 allocs/op
BenchmarkFieldSet/recursive-difference-500-10        	   14054	     84404 ns/op	   73117 B/op	    1184 allocs/op
BenchmarkFieldSet/recursive-difference-500-10        	   13660	     87069 ns/op	   73152 B/op	    1185 allocs/op
BenchmarkFieldSet/leaves-500-10                      	    9637	    124386 ns/op	  138633 B/op	    3220 allocs/op
BenchmarkFieldSet/leaves-500-10                      	    9978	    122129 ns/op	  138712 B/op	    3222 allocs/op
BenchmarkFieldSet/insert-1000-10                     	    2139	    563662 ns/op	  691710 B/op	    8975 allocs/op
BenchmarkFieldSet/insert-1000-10                     	    2222	    569185 ns/op	  691491 B/op	    8974 allocs/op
BenchmarkFieldSet/has-1000-10                        	 1665818	       709.4 ns/op	     377 B/op	       3 allocs/op
BenchmarkFieldSet/has-1000-10                        	 1648382	       749.8 ns/op	     377 B/op	       3 allocs/op
BenchmarkFieldSet/serialize-1000-10                  	    3518	    368472 ns/op	  156644 B/op	     392 allocs/op
BenchmarkFieldSet/serialize-1000-10                  	    3403	    363889 ns/op	  155256 B/op	     392 allocs/op
